Date,Country,Region,Retail & recreation,Grocery & pharmacy,Parks,Transit stations,Workplaces,Residential
2020-03-29,United Kingdom,Cardiff,-86.0,-45.0,-48.0,-79.0,-59.0,17.0
2020-03-29,United Kingdom,Carmarthenshire,-81.0,-46.0,-57.0,-60.0,-49.0,24.0
2020-03-29,United Kingdom,Causeway Coast and Glens,-87.0,-41.0,-66.0,-64.0,-55.0,26.0
2020-03-29,United Kingdom,Central Bedfordshire,-82.0,-45.0,-41.0,-74.0,-54.0,20.0
2020-03-29,United Kingdom,Ceredigion,-84.0,-54.0,-60.0,-69.0,-57.0,6.0
2020-03-29,United Kingdom,Cheshire East,-84.0,-47.0,-63.0,-75.0,-53.0,15.0
2020-03-29,United Kingdom,Cheshire West and Chester,-88.0,-47.0,-58.0,-77.0,-55.0,15.0
2020-03-29,United Kingdom,City of Bristol,-87.0,-47.0,-25.0,-81.0,-57.0,18.0
2020-03-29,United Kingdom,Clackmannanshire,-89.0,-39.0,,-53.0,-49.0,6.0
2020-03-29,United Kingdom,Conwy Principal Area,-86.0,-48.0,-70.0,-63.0,-58.0,22.0
2020-03-29,United Kingdom,Cornwall,-85.0,-53.0,-54.0,-66.0,-56.0,14.0
2020-03-29,United Kingdom,County Durham,-83.0,-42.0,-56.0,-68.0,-55.0,14.0
2020-03-29,United Kingdom,Cumbria,-84.0,-50.0,-54.0,-73.0,-58.0,15.0
2020-03-29,United Kingdom,Darlington,-86.0,-47.0,-57.0,-75.0,-51.0,26.0
2020-03-29,United Kingdom,Denbighshire,-84.0,-43.0,-59.0,-70.0,-52.0,14.0
2020-03-29,United Kingdom,Derby,-85.0,-46.0,-55.0,-81.0,-55.0,19.0
2020-03-29,United Kingdom,Derbyshire,-86.0,-43.0,-55.0,-66.0,-55.0,15.0
2020-03-29,United Kingdom,Derry And Strabane,-80.0,-39.0,-63.0,-60.0,-54.0,25.0
2020-03-29,United Kingdom,Devon,-87.0,-51.0,-54.0,-73.0,-54.0,15.0
2020-03-29,United Kingdom,Dorset,-87.0,-47.0,-57.0,-70.0,-57.0,15.0
2020-03-29,United Kingdom,Dumfries and Galloway,-80.0,-42.0,-48.0,-75.0,-49.0,22.0
2020-03-29,United Kingdom,Dundee City Council,-83.0,-52.0,-10.0,-71.0,-56.0,26.0
2020-03-29,United Kingdom,East Ayrshire Council,-83.0,-39.0,,-55.0,-51.0,26.0
2020-03-29,United Kingdom,East Dunbartonshire Council,-75.0,-35.0,,-54.0,-56.0,19.0
2020-03-29,United Kingdom,East Lothian Council,-81.0,-37.0,-34.0,-57.0,-56.0,17.0
2020-03-29,United Kingdom,East Renfrewshire Council,-63.0,-29.0,-54.0,-51.0,-56.0,19.0
2020-03-29,United Kingdom,East Riding of Yorkshire,-85.0,-45.0,-61.0,-51.0,-52.0,14.0
2020-03-29,United Kingdom,East Sussex,-87.0,-46.0,-60.0,-68.0,-57.0,14.0
2020-03-29,United Kingdom,Edinburgh,-86.0,-44.0,-42.0,-83.0,-67.0,18.0
2020-03-29,United Kingdom,Essex,-84.0,-49.0,-58.0,-85.0,-56.0,16.0
2020-03-29,United Kingdom,Falkirk,-78.0,-38.0,-26.0,-56.0,-47.0,27.0
2020-03-29,United Kingdom,Fermanagh And Omagh,-86.0,-47.0,-55.0,-54.0,-52.0,27.0
2020-03-29,United Kingdom,Fife,-79.0,-38.0,-32.0,-56.0,-51.0,14.0
2020-03-29,United Kingdom,Flintshire,-80.0,-44.0,-48.0,-60.0,-54.0,26.0
2020-03-29,United Kingdom,Glasgow City,-84.0,-44.0,-37.0,-81.0,-60.0,16.0
2020-03-29,United Kingdom,Gloucestershire,-86.0,-48.0,-49.0,-73.0,-55.0,15.0
2020-03-29,United Kingdom,Greater London,-87.0,-48.0,-59.0,-80.0,-62.0,19.0
2020-03-29,United Kingdom,Greater Manchester,-84.0,-46.0,-44.0,-80.0,-54.0,16.0
2020-03-29,United Kingdom,Gwynedd,-87.0,-55.0,-62.0,-65.0,-56.0,18.0
2020-03-29,United Kingdom,Hampshire,-85.0,-45.0,-48.0,-74.0,-54.0,15.0
2020-03-29,United Kingdom,Hartlepool,-86.0,-44.0,-64.0,-70.0,-51.0,19.0
2020-03-29,United Kingdom,Herefordshire,-86.0,-50.0,-42.0,-64.0,-46.0,24.0
2020-03-29,United Kingdom,Hertfordshire,-85.0,-47.0,-46.0,-73.0,-56.0,16.0
2020-03-29,United Kingdom,Highland Council,-83.0,-47.0,-48.0,-70.0,-53.0,24.0
2020-03-29,United Kingdom,Inverclyde,-83.0,-37.0,,-58.0,-52.0,15.0
2020-03-29,United Kingdom,Isle of Anglesey,-84.0,-48.0,-65.0,-63.0,-46.0,7.0
2020-03-29,United Kingdom,Isle of Wight,-88.0,-47.0,-57.0,-76.0,-54.0,22.0
2020-03-29,United Kingdom,Kent,-86.0,-49.0,-62.0,-68.0,-53.0,15.0
2020-03-29,United Kingdom,Kingston upon Hull,-82.0,-45.0,-49.0,-71.0,-51.0,14.0
2020-03-29,United Kingdom,Lancashire,-84.0,-44.0,-39.0,-71.0,-52.0,14.0
2020-03-29,United Kingdom,Leicester,-84.0,-47.0,-45.0,-80.0,-51.0,15.0
2020-03-29,United Kingdom,Leicestershire,-83.0,-45.0,-54.0,-72.0,-55.0,15.0
2020-03-29,United Kingdom,Lincolnshire,-84.0,-45.0,-63.0,-67.0,-47.0,13.0
2020-03-29,United Kingdom,Lisburn and Castlereagh,-87.0,-45.0,-79.0,-61.0,-56.0,30.0
2020-03-29,United Kingdom,Luton,-79.0,-39.0,-41.0,-90.0,-49.0,19.0
2020-03-29,United Kingdom,Medway,-85.0,-40.0,-67.0,-71.0,-51.0,15.0
2020-03-29,United Kingdom,Merseyside,-83.0,-42.0,-53.0,-74.0,-54.0,15.0
2020-03-29,United Kingdom,Merthyr Tydfil County Borough,-89.0,-50.0,,-54.0,-52.0,8.0
2020-03-29,United Kingdom,Mid And East Antrim,-81.0,-37.0,-52.0,-56.0,-56.0,27.0
2020-03-29,United Kingdom,Mid Ulster,-81.0,-43.0,,-51.0,-42.0,28.0
2020-03-29,United Kingdom,Middlesbrough,-84.0,-43.0,-63.0,-73.0,-51.0,24.0
2020-03-29,United Kingdom,Midlothian,-90.0,-43.0,-20.0,-50.0,-53.0,25.0
2020-03-29,United Kingdom,Milton Keynes,-85.0,-49.0,-53.0,-79.0,-55.0,19.0
2020-03-29,United Kingdom,Monmouthshire,-85.0,-56.0,-61.0,-58.0,-47.0,16.0
2020-03-29,United Kingdom,Moray,-88.0,-45.0,-42.0,-63.0,-54.0,12.0
2020-03-29,United Kingdom,Na h-Eileanan an Iar,-77.0,-31.0,,-54.0,-51.0,
2020-03-29,United Kingdom,Neath Port Talbot Principle Area,-74.0,-38.0,-46.0,-60.0,-46.0,23.0
2020-03-29,United Kingdom,Newport,-83.0,-47.0,-49.0,-66.0,-52.0,26.0
2020-03-29,United Kingdom,Newry and Mourne And Down,-87.0,-45.0,-65.0,-55.0,-52.0,29.0
2020-03-29,United Kingdom,Norfolk,-87.0,-52.0,-69.0,-68.0,-53.0,14.0
2020-03-29,United Kingdom,North Ayrshire Council,-79.0,-37.0,-12.0,-59.0,-51.0,25.0
2020-03-29,United Kingdom,North East Lincolnshire,-85.0,-46.0,-72.0,-68.0,-46.0,22.0
2020-03-29,United Kingdom,North Lanarkshire,-78.0,-37.0,,-56.0,-50.0,13.0
2020-03-29,United Kingdom,North Lincolnshire,-79.0,-41.0,-56.0,-58.0,-46.0,23.0
2020-03-29,United Kingdom,North Somerset,-84.0,-50.0,-52.0,-88.0,-54.0,27.0
2020-03-29,United Kingdom,North Yorkshire,-88.0,-48.0,-65.0,-74.0,-55.0,15.0
2020-03-29,United Kingdom,Northamptonshire,-84.0,-42.0,-59.0,-71.0,-47.0,14.0
2020-03-29,United Kingdom,Northumberland,-84.0,-42.0,-66.0,-61.0,-54.0,14.0
2020-03-29,United Kingdom,Nottinghamshire,-90.0,-45.0,-58.0,-80.0,-56.0,15.0
2020-03-29,United Kingdom,Orkney,-85.0,-40.0,,,-61.0,
2020-03-29,United Kingdom,Oxfordshire,-87.0,-45.0,-48.0,-79.0,-58.0,17.0
2020-03-29,United Kingdom,Pembrokeshire,-87.0,-49.0,-62.0,-61.0,-47.0,18.0
2020-03-29,United Kingdom,Perth and Kinross,-86.0,-46.0,-39.0,-65.0,-54.0,27.0
2020-03-29,United Kingdom,Peterborough,-80.0,-45.0,-36.0,-77.0,-43.0,17.0
2020-03-29,United Kingdom,Plymouth,-87.0,-50.0,-43.0,-70.0,-54.0,18.0
2020-03-29,United Kingdom,Portsmouth,-88.0,-43.0,-46.0,-71.0,-54.0,19.0
2020-03-29,United Kingdom,Powys,-88.0,-50.0,-56.0,-63.0,-51.0,23.0
2020-03-29,United Kingdom,Reading,-89.0,-50.0,-41.0,-84.0,-55.0,32.0
2020-03-29,United Kingdom,Redcar and Cleveland,-88.0,-44.0,-63.0,-62.0,-50.0,23.0
2020-03-29,United Kingdom,Renfrewshire,-86.0,-39.0,14.0,-84.0,-58.0,29.0
2020-03-29,United Kingdom,Rhondda Cynon Taff,-80.0,-41.0,-47.0,-52.0,-50.0,19.0
2020-03-29,United Kingdom,Rutland,-100.0,-37.0,-70.0,,-57.0,
2020-03-29,United Kingdom,Scottish Borders,-88.0,-46.0,-39.0,-44.0,-51.0,20.0
2020-03-29,United Kingdom,Shetland Islands,-85.0,-49.0,,-54.0,-60.0,
2020-03-29,United Kingdom,Shropshire,-85.0,-49.0,-56.0,-70.0,-50.0,14.0
2020-03-29,United Kingdom,Slough,-80.0,-45.0,-45.0,-78.0,-54.0,29.0
2020-03-29,United Kingdom,Somerset,-86.0,-48.0,-56.0,-73.0,-49.0,14.0
2020-03-29,United Kingdom,South Ayrshire Council,-88.0,-42.0,-35.0,-62.0,-56.0,20.0
2020-03-29,United Kingdom,South Gloucestershire,-81.0,-45.0,-30.0,-64.0,-52.0,20.0
2020-03-29,United Kingdom,South Lanarkshire,-78.0,-38.0,-6.0,-57.0,-54.0,14.0
2020-03-29,United Kingdom,South Yorkshire,-86.0,-43.0,-47.0,-71.0,-53.0,15.0
2020-03-29,United Kingdom,Southampton,-87.0,-41.0,-57.0,-71.0,-54.0,19.0
2020-03-29,United Kingdom,Southend-on-Sea,-89.0,-39.0,-63.0,-79.0,-57.0,28.0
2020-03-29,United Kingdom,Staffordshire,-85.0,-44.0,-54.0,-73.0,-54.0,14.0
2020-03-29,United Kingdom,Stirling,-85.0,-49.0,-49.0,-76.0,-62.0,11.0
2020-03-29,United Kingdom,Stockton-on-Tees,-84.0,-47.0,-60.0,-69.0,-52.0,25.0
2020-03-29,United Kingdom,Stoke-on-Trent,-84.0,-44.0,-41.0,-70.0,-49.0,14.0
2020-03-29,United Kingdom,Suffolk,-87.0,-51.0,-67.0,-69.0,-54.0,15.0
2020-03-29,United Kingdom,Surrey,-85.0,-44.0,-57.0,-74.0,-59.0,17.0
2020-03-29,United Kingdom,Swansea,-84.0,-50.0,-51.0,-67.0,-54.0,19.0
2020-03-29,United Kingdom,Swindon,-83.0,-44.0,-30.0,-69.0,-52.0,28.0
2020-03-29,United Kingdom,Thurrock,-88.0,-53.0,-51.0,-59.0,-50.0,29.0
2020-03-29,United Kingdom,Torbay,-86.0,-44.0,-58.0,-68.0,-55.0,24.0
2020-03-29,United Kingdom,Torfaen Principal Area,-82.0,-37.0,,-54.0,-53.0,24.0
2020-03-29,United Kingdom,Tyne and Wear,-85.0,-47.0,-58.0,-74.0,-57.0,15.0
2020-03-29,United Kingdom,Vale of Glamorgan,-84.0,-49.0,-59.0,-70.0,-54.0,27.0
2020-03-29,United Kingdom,Warrington,-86.0,-42.0,-29.0,-68.0,-52.0,27.0
2020-03-29,United Kingdom,Warwickshire,-86.0,-44.0,-56.0,-72.0,-54.0,15.0
2020-03-29,United Kingdom,West Berkshire,-88.0,-49.0,-41.0,-82.0,-58.0,29.0
2020-03-29,United Kingdom,West Dunbartonshire Council,-75.0,-43.0,,-54.0,-51.0,23.0
2020-03-29,United Kingdom,West Lothian,-74.0,-29.0,-29.0,-52.0,-50.0,27.0
2020-03-29,United Kingdom,West Midlands,-84.0,-45.0,-45.0,-78.0,-57.0,15.0
2020-03-29,United Kingdom,West Sussex,-85.0,-46.0,-53.0,-85.0,-56.0,15.0
2020-03-29,United Kingdom,West Yorkshire,-84.0,-44.0,-49.0,-74.0,-55.0,15.0
2020-03-29,United Kingdom,Wiltshire,-84.0,-45.0,-56.0,-70.0,-54.0,15.0
2020-03-29,United Kingdom,Windsor and Maidenhead,-88.0,-42.0,-74.0,-79.0,-63.0,31.0
2020-03-29,United Kingdom,Wokingham,-81.0,-52.0,-26.0,-66.0,-61.0,32.0
2020-03-29,United Kingdom,Worcestershire,-86.0,-47.0,-44.0,-71.0,-55.0,14.0
2020-03-29,United Kingdom,Wrexham Principal Area,-83.0,-43.0,-45.0,-64.0,-48.0,24.0
2020-03-29,United Kingdom,York,-90.0,-50.0,-64.0,-84.0,-65.0,29.0
2020-03-29,Georgia,Total,-67.0,-36.0,-24.0,-53.0,-38.0,12.0
2020-03-29,Ghana,Total,-15.0,8.0,-15.0,-15.0,3.0,9.0
2020-03-29,Greece,Total,-80.0,-41.0,-55.0,-76.0,-53.0,20.0
2020-03-29,Guatemala,Total,-67.0,-39.0,-53.0,-69.0,-39.0,19.0
2020-03-29,Guinea-Bissau,Total,-50.0,,,,-27.0,
2020-03-29,Hong Kong,Total,-35.0,-7.0,-43.0,-45.0,-24.0,16.0
2020-03-29,Honduras,Total,-81.0,-64.0,-59.0,-74.0,-46.0,20.0
2020-03-29,Croatia,Total,-82.0,-57.0,-45.0,-74.0,-50.0,15.0
2020-03-29,Croatia,Bjelovar-Bilogora County,-85.0,-58.0,-23.0,-70.0,-46.0,20.0
2020-03-29,Croatia,Brod-Posavina County,-81.0,-59.0,,-83.0,-51.0,23.0
2020-03-29,Croatia,City of Zagreb,-85.0,-61.0,-51.0,-76.0,-51.0,16.0
2020-03-29,Croatia,Dubrovnik-Neretva County,-78.0,-54.0,-29.0,-66.0,-52.0,22.0
2020-03-29,Croatia,Istria County,-74.0,-55.0,-35.0,-76.0,-45.0,15.0
2020-03-29,Croatia,Karlovac County,-83.0,-56.0,-16.0,-66.0,-48.0,30.0
2020-03-29,Croatia,Koprivnica-Križevci County,-81.0,-58.0,,,-44.0,25.0
2020-03-29,Croatia,Krapina-Zagorje County,-87.0,-63.0,,-72.0,-48.0,34.0
2020-03-29,Croatia,Lika-Senj County,-73.0,-44.0,-58.0,-83.0,-46.0,
2020-03-29,Croatia,Međimurje County,-86.0,-64.0,,-84.0,-54.0,27.0
2020-03-29,Croatia,Osijek-Baranja County,-83.0,-54.0,-14.0,-73.0,-47.0,17.0
2020-03-29,Croatia,Požega-Slavonia County,-83.0,-58.0,,-75.0,-49.0,0.0
2020-03-29,Croatia,Primorje-Gorski Kotar County,-82.0,-58.0,-47.0,-81.0,-48.0,15.0
2020-03-29,Croatia,Sisak-Moslavina County,-76.0,-61.0,-51.0,-71.0,-43.0,27.0
2020-03-29,Croatia,Split-Dalmatia County,-83.0,-52.0,-33.0,-76.0,-55.0,17.0
2020-03-29,Croatia,Varaždin County,-86.0,-61.0,-62.0,-83.0,-50.0,30.0
2020-03-29,Croatia,Virovitica-Podravina County,-80.0,-53.0,,-79.0,-46.0,1.0
2020-03-29,Croatia,Vukovar-Srijem County,-81.0,-52.0,,-70.0,-48.0,24.0
2020-03-29,Croatia,Zadar County,-77.0,-51.0,-19.0,-75.0,-47.0,25.0
2020-03-29,Croatia,Zagreb County,-85.0,-59.0,-64.0,-72.0,-53.0,15.0
2020-03-29,Croatia,Šibenik-Knin County,-78.0,-47.0,-12.0,-67.0,-48.0,15.0
2020-03-29,Haiti,Total,-34.0,-31.0,-19.0,-48.0,-14.0,7.0
2020-03-29,Hungary,Total,-66.0,-43.0,-7.0,-53.0,-32.0,10.0
2020-03-29,Hungary,Baranya,-70.0,-45.0,27.0,-45.0,-30.0,9.0
2020-03-29,Hungary,Borsod-Abaúj-Zemplén,-59.0,-47.0,19.0,-38.0,-28.0,8.0
2020-03-29,Hungary,Budapest,-74.0,-40.0,-38.0,-67.0,-39.0,12.0
2020-03-29,Hungary,Bács-Kiskun,-62.0,-42.0,10.0,-47.0,-27.0,9.0
2020-03-29,Hungary,Békés County,-54.0,-39.0,15.0,-43.0,-23.0,7.0
2020-03-29,Hungary,Csongrád,-66.0,-40.0,-12.0,-39.0,-28.0,10.0
2020-03-29,Hungary,Fejér,-58.0,-43.0,24.0,-48.0,-30.0,9.0
2020-03-29,Hungary,Gyor-Moson-Sopron,-71.0,-48.0,-6.0,-51.0,-42.0,11.0
2020-03-29,Hungary,Hajdú-Bihar,-63.0,-46.0,34.0,-52.0,-28.0,9.0
2020-03-29,Hungary,Heves County,-62.0,-48.0,-35.0,-48.0,-34.0,12.0
2020-03-29,Hungary,Jász-Nagykun-Szolnok,-52.0,-38.0,32.0,-49.0,-25.0,8.0
2020-03-29,Hungary,Komárom-Esztergom,-57.0,-40.0,51.0,-46.0,-28.0,9.0
2020-03-29,Hungary,Nógrád County,-51.0,-40.0,-29.0,-30.0,-24.0,15.0
2020-03-29,Hungary,Pest County,-56.0,-42.0,57.0,-34.0,-31.0,10.0
2020-03-29,Hungary,Somogy County,-58.0,-44.0,1.0,-44.0,-30.0,10.0
2020-03-29,Hungary,Szabolcs-Szatmár-Bereg,-57.0,-52.0,4.0,-43.0,-25.0,7.0
2020-03-29,Hungary,Tolna County,-50.0,-44.0,,-44.0,-28.0,18.0
2020-03-29,Hungary,Vas County,-68.0,-50.0,19.0,-55.0,-38.0,13.0
2020-03-29,Hungary,Veszprém,-57.0,-44.0,5.0,-43.0,-33.0,9.0
2020-03-29,Hungary,Zala County,-66.0,-52.0,-25.0,-48.0,-35.0,11.0
2020-03-29,Indonesia,Total,-47.0,-27.0,-52.0,-54.0,-15.0,15.0
2020-03-29,Ireland,Total,-83.0,-37.0,-59.0,-78.0,-52.0,19.0
2020-03-29,Ireland,County Carlow,-83.0,-35.0,-52.0,-64.0,-48.0,9.0
2020-03-29,Ireland,County Cavan,-81.0,-39.0,-41.0,-57.0,-45.0,21.0
2020-03-29,Ireland,County Clare,-78.0,-30.0,-54.0,-74.0,-49.0,25.0
2020-03-29,Ireland,County Cork,-81.0,-40.0,-54.0,-73.0,-51.0,19.0
2020-03-29,Ireland,County Donegal,-81.0,-39.0,-49.0,-56.0,-47.0,21.0
2020-03-29,Ireland,County Dublin,-85.0,-35.0,-64.0,-82.0,-58.0,21.0
2020-03-29,Ireland,County Galway,-82.0,-36.0,-60.0,-68.0,-51.0,21.0
2020-03-29,Ireland,County Kerry,-83.0,-44.0,-54.0,-76.0,-53.0,22.0
2020-03-29,Ireland,County Kildare,-84.0,-36.0,-66.0,-71.0,-51.0,21.0
2020-03-29,Ireland,County Kilkenny,-82.0,-37.0,-65.0,-77.0,-47.0,23.0
2020-03-29,Ireland,County Laois,-79.0,-40.0,,-77.0,-48.0,22.0
2020-03-29,Ireland,County Leitrim,-93.0,-41.0,,,-50.0,
2020-03-29,Ireland,County Limerick,-82.0,-35.0,-57.0,-74.0,-46.0,21.0
2020-03-29,Ireland,County Longford,-77.0,-40.0,,,-45.0,
2020-03-29,Ireland,County Louth,-84.0,-39.0,-67.0,-84.0,-49.0,24.0
2020-03-29,Ireland,County Mayo,-85.0,-44.0,-31.0,-78.0,-47.0,22.0
2020-03-29,Ireland,County Meath,-80.0,-33.0,-54.0,-59.0,-49.0,21.0
2020-03-29,Ireland,County Monaghan,-80.0,-43.0,,-58.0,-49.0,18.0
2020-03-29,Ireland,County Offaly,-79.0,-38.0,-40.0,-65.0,-47.0,22.0
2020-03-29,Ireland,County Roscommon,-86.0,-38.0,,,-43.0,18.0
2020-03-29,Ireland,County Sligo,-89.0,-44.0,-48.0,-69.0,-44.0,9.0
2020-03-29,Ireland,County Tipperary,-80.0,-36.0,-61.0,-73.0,-46.0,21.0
2020-03-29,Ireland,County Waterford,-87.0,-45.0,-75.0,-77.0,-46.0,20.0
2020-03-29,Ireland,County Westmeath,-85.0,-48.0,-45.0,-75.0,-52.0,24.0
2020-03-29,Ireland,County Wexford,-83.0,-42.0,-70.0,-71.0,-52.0,22.0
2020-03-29,Ireland,County Wicklow,-89.0,-40.0,-79.0,-76.0,-53.0,27.0
2020-03-29,Israel,Total,-67.0,-13.0,-56.0,-61.0,-59.0,30.0
2020-03-29,India,Total,-77.0,-65.0,-57.0,-71.0,-47.0,22.0
2020-03-29,Iraq,Total,-64.0,-42.0,-48.0,-61.0,-55.0,21.0
2020-03-29,Italy,Total,-94.0,-85.0,-90.0,-87.0,-63.0,24.0
2020-03-29,Italy,Abruzzo,-94.0,-84.0,-89.0,-90.0,-63.0,24.0
2020-03-29,Italy,Aosta,-95.0,-88.0,-91.0,-86.0,-67.0,36.0
2020-03-29,Italy,Apulia,-94.0,-85.0,-88.0,-88.0,-64.0,25.0
2020-03-29,Italy,Basilicata,-91.0,-84.0,-77.0,-86.0,-58.0,22.0
2020-03-29,Italy,Calabria,-94.0,-92.0,-85.0,-90.0,-63.0,22.0
2020-03-29,Italy,Campania,-94.0,-78.0,-91.0,-89.0,-67.0,23.0
2020-03-29,Italy,Emilia-Romagna,-96.0,-94.0,-88.0,-88.0,-65.0,24.0
2020-03-29,Italy,Friuli-Venezia Giulia,-95.0,-94.0,-90.0,-83.0,-59.0,24.0
2020-03-29,Italy,Lazio,-94.0,-76.0,-90.0,-88.0,-62.0,24.0
2020-03-29,Italy,Liguria,-94.0,-80.0,-91.0,-85.0,-60.0,23.0
2020-03-29,Italy,Lombardy,-95.0,-81.0,-91.0,-89.0,-65.0,24.0
2020-03-29,Italy,Marche,-95.0,-88.0,-91.0,-86.0,-64.0,26.0
2020-03-29,Italy,Molise,-91.0,-82.0,-84.0,-80.0,-60.0,29.0
2020-03-29,Italy,Piedmont,-94.0,-82.0,-89.0,-85.0,-59.0,23.0
2020-03-29,Italy,Sardinia,-94.0,-92.0,-87.0,-81.0,-56.0,22.0
2020-03-29,Italy,Sicily,-95.0,-93.0,-91.0,-89.0,-68.0,25.0
2020-03-29,Italy,Trentino-South Tyrol,-96.0,-94.0,-93.0,-86.0,-65.0,25.0
2020-03-29,Italy,Tuscany,-94.0,-84.0,-91.0,-85.0,-62.0,25.0
2020-03-29,Italy,Umbria,-95.0,-89.0,-86.0,-81.0,-61.0,25.0
2020-03-29,Italy,Veneto,-96.0,-95.0,-91.0,-89.0,-62.0,25.0
2020-03-29,Jamaica,Total,-53.0,-36.0,-50.0,-50.0,-29.0,12.0
2020-03-29,Jordan,Total,-74.0,-52.0,-59.0,-89.0,-73.0,27.0
2020-03-29,Japan,Total,-26.0,-7.0,-25.0,-41.0,-9.0,7.0
2020-03-29,Japan,Aichi,-14.0,1.0,-11.0,-35.0,-5.0,6.0
2020-03-29,Japan,Akita,-1.0,5.0,19.0,-20.0,0.0,3.0
2020-03-29,Japan,Aomori,-11.0,1.0,11.0,-20.0,0.0,3.0
2020-03-29,Japan,Chiba,-43.0,-21.0,-61.0,-53.0,-15.0,11.0
2020-03-29,Japan,Ehime,-5.0,5.0,29.0,-12.0,0.0,3.0
2020-03-29,Japan,Fukui,-13.0,5.0,-18.0,-19.0,-2.0,6.0
2020-03-29,Japan,Fukuoka,-13.0,6.0,34.0,-34.0,-3.0,4.0
2020-03-29,Japan,Fukushima,-21.0,-7.0,-51.0,-35.0,-4.0,7.0
2020-03-29,Japan,Gifu,-14.0,3.0,-25.0,-32.0,-4.0,6.0
2020-03-29,Japan,Gunma,-33.0,-15.0,-55.0,-49.0,-8.0,9.0
2020-03-29,Japan,Hiroshima,-7.0,7.0,15.0,-24.0,-1.0,3.0
2020-03-29,Japan,Hokkaido,-7.0,3.0,-2.0,-27.0,-5.0,3.0
2020-03-29,Japan,Hyogo,-12.0,5.0,-10.0,-31.0,-4.0,5.0
2020-03-29,Japan,Ibaraki,-31.0,-16.0,-60.0,-51.0,-10.0,10.0
2020-03-29,Japan,Ishikawa,-8.0,8.0,-23.0,-30.0,-1.0,4.0
2020-03-29,Japan,Iwate,-5.0,5.0,6.0,-19.0,1.0,3.0
2020-03-29,Japan,Kagawa,-7.0,4.0,19.0,-22.0,-1.0,3.0
2020-03-29,Japan,Kagoshima,-5.0,4.0,16.0,-15.0,4.0,2.0
2020-03-29,Japan,Kanagawa,-55.0,-31.0,-66.0,-55.0,-23.0,13.0
2020-03-29,Japan,Kochi,-3.0,3.0,23.0,-7.0,0.0,2.0
2020-03-29,Japan,Kumamoto,-13.0,4.0,36.0,-14.0,-1.0,4.0
2020-03-29,Japan,Kyoto,-10.0,7.0,12.0,-32.0,-3.0,4.0
2020-03-29,Japan,Mie,-9.0,4.0,-20.0,-33.0,-1.0,5.0
2020-03-29,Japan,Miyagi,-14.0,0.0,-37.0,-35.0,-2.0,5.0
2020-03-29,Japan,Miyazaki,-7.0,7.0,4.0,-15.0,2.0,3.0
2020-03-29,Japan,Nagano,-31.0,-11.0,-56.0,-44.0,-4.0,8.0
2020-03-29,Japan,Nagasaki,-3.0,8.0,30.0,-12.0,3.0,2.0
2020-03-29,Japan,Nara,-7.0,11.0,10.0,-27.0,-5.0,4.0
2020-03-29,Japan,Niigata,-11.0,3.0,-22.0,-35.0,-3.0,5.0
2020-03-29,Japan,Oita,-8.0,5.0,22.0,-17.0,-1.0,3.0
2020-03-29,Japan,Okayama,-7.0,7.0,17.0,-18.0,0.0,3.0
2020-03-29,Japan,Okinawa,-9.0,0.0,-14.0,-27.0,1.0,3.0
2020-03-29,Japan,Osaka,-21.0,3.0,-8.0,-39.0,-7.0,6.0
2020-03-29,Japan,Saga,-4.0,6.0,48.0,-19.0,0.0,3.0
2020-03-29,Japan,Saitama,-51.0,-28.0,-61.0,-53.0,-20.0,12.0
2020-03-29,Japan,Shiga,-6.0,7.0,-8.0,-25.0,-2.0,4.0
2020-03-29,Japan,Shimane,1.0,6.0,45.0,4.0,5.0,1.0
2020-03-29,Japan,Shizuoka,-17.0,-4.0,-47.0,-38.0,-6.0,7.0
2020-03-29,Japan,Tochigi,-33.0,-16.0,-61.0,-46.0,-9.0,10.0
2020-03-29,Japan,Tokushima,-4.0,3.0,27.0,-13.0,0.0,3.0
2020-03-29,Japan,Tokyo,-63.0,-32.0,-66.0,-59.0,-27.0,14.0
2020-03-29,Japan,Tottori,1.0,9.0,15.0,-13.0,2.0,2.0
2020-03-29,Japan,Toyama,-6.0,7.0,-19.0,-26.0,0.0,4.0
2020-03-29,Japan,Wakayama,-6.0,8.0,16.0,-21.0,-2.0,4.0
2020-03-29,Japan,Yamagata,-3.0,6.0,-12.0,-27.0,-1.0,3.0
2020-03-29,Japan,Yamaguchi,-4.0,9.0,49.0,-6.0,1.0,3.0
2020-03-29,Japan,Yamanashi,-29.0,-13.0,-56.0,-51.0,-9.0,8.0
2020-03-29,Kenya,Total,-45.0,-33.0,-20.0,-39.0,-22.0,17.0
2020-03-29,Kyrgyzstan,Total,-74.0,-64.0,-32.0,-70.0,-43.0,15.0
2020-03-29,Cambodia,Total,-43.0,-29.0,-31.0,-57.0,-15.0,12.0
2020-03-29,South Korea,Total,-19.0,11.0,51.0,-17.0,-12.0,6.0
2020-03-29,Kuwait,Total,-56.0,-30.0,-48.0,-49.0,-42.0,23.0
2020-03-29,Kuwait,Al Ahmadi Governorate,-52.0,-28.0,-40.0,-37.0,-34.0,20.0
2020-03-29,Kuwait,Al Asimah Governate,-65.0,-34.0,-56.0,-53.0,-50.0,21.0
2020-03-29,Kuwait,Al Farwaniyah Governorate,-50.0,-31.0,-47.0,-55.0,-37.0,24.0
