Date,Country,Region,Retail & recreation,Grocery & pharmacy,Parks,Transit stations,Workplaces,Residential
2020-03-29,Romania,Argeș County,-79.0,-54.0,-45.0,-73.0,-36.0,15.0
2020-03-29,Romania,Bacău County,-80.0,-55.0,-47.0,-77.0,-38.0,15.0
2020-03-29,Romania,Bihor County,-80.0,-59.0,-39.0,-64.0,-38.0,14.0
2020-03-29,Romania,Bistrița-Năsăud County,-82.0,-64.0,-64.0,-64.0,-43.0,17.0
2020-03-29,Romania,Botoșani County,-77.0,-51.0,-6.0,-67.0,-38.0,14.0
2020-03-29,Romania,Brașov County,-85.0,-61.0,-79.0,-79.0,-43.0,17.0
2020-03-29,Romania,Brăila County,-78.0,-47.0,-71.0,-70.0,-31.0,15.0
2020-03-29,Romania,Bucharest,-85.0,-50.0,-86.0,-74.0,-45.0,18.0
2020-03-29,Romania,Buzău County,-76.0,-56.0,-50.0,-59.0,-29.0,15.0
2020-03-29,Romania,Caraș-Severin County,-77.0,-56.0,-53.0,-69.0,-41.0,19.0
2020-03-29,Romania,Cluj County,-85.0,-62.0,-66.0,-77.0,-45.0,17.0
2020-03-29,Romania,Constanța County,-80.0,-49.0,-72.0,-69.0,-37.0,16.0
2020-03-29,Romania,Covasna County,-85.0,-61.0,-60.0,-61.0,-36.0,20.0
2020-03-29,Romania,Călărași County,-65.0,-50.0,-53.0,-60.0,-24.0,14.0
2020-03-29,Romania,Dolj County,-78.0,-53.0,-58.0,-67.0,-32.0,14.0
2020-03-29,Romania,Dâmbovița County,-76.0,-52.0,-50.0,-61.0,-32.0,14.0
2020-03-29,Romania,Galați,-80.0,-51.0,-66.0,-71.0,-38.0,16.0
2020-03-29,Romania,Giurgiu County,-63.0,-38.0,-37.0,-45.0,-19.0,14.0
2020-03-29,Romania,Gorj County,-73.0,-48.0,-50.0,-67.0,-36.0,15.0
2020-03-29,Romania,Harghita County,-79.0,-65.0,-60.0,-60.0,-40.0,18.0
2020-03-29,Romania,Hunedoara County,-82.0,-53.0,-66.0,-67.0,-44.0,14.0
2020-03-29,Romania,Ialomița County,-62.0,-49.0,-47.0,-63.0,-28.0,17.0
2020-03-29,Romania,Iași County,-82.0,-53.0,-57.0,-73.0,-39.0,17.0
2020-03-29,Romania,Ilfov County,-78.0,-47.0,-61.0,-78.0,-39.0,16.0
2020-03-29,Romania,Maramureș County,-81.0,-58.0,-44.0,-67.0,-44.0,13.0
2020-03-29,Romania,Mehedinți County,-78.0,-48.0,-51.0,-64.0,-33.0,20.0
2020-03-29,Romania,Mureș County,-81.0,-58.0,-61.0,-68.0,-37.0,14.0
2020-03-29,Romania,Neamț County,-80.0,-55.0,-62.0,-79.0,-39.0,16.0
2020-03-29,Romania,Olt County,-70.0,-46.0,-53.0,-66.0,-35.0,13.0
2020-03-29,Romania,Prahova,-81.0,-56.0,-72.0,-73.0,-36.0,14.0
2020-03-29,Romania,Satu Mare County,-82.0,-58.0,-39.0,-72.0,-40.0,13.0
2020-03-29,Romania,Sibiu,-83.0,-63.0,-70.0,-73.0,-42.0,15.0
2020-03-29,Romania,Suceava County,-85.0,-65.0,-49.0,-78.0,-48.0,17.0
2020-03-29,Romania,Sălaj,-82.0,-50.0,-55.0,-64.0,-36.0,16.0
2020-03-29,Romania,Teleorman County,-56.0,-47.0,-21.0,-55.0,-24.0,13.0
2020-03-29,Romania,Timiș County,-83.0,-54.0,-71.0,-74.0,-42.0,16.0
2020-03-29,Romania,Tulcea County,-79.0,-53.0,-60.0,-71.0,-33.0,16.0
2020-03-29,Romania,Vaslui County,-76.0,-53.0,-28.0,-68.0,-37.0,13.0
2020-03-29,Romania,Vrancea County,-81.0,-56.0,-36.0,-74.0,-37.0,17.0
2020-03-29,Romania,Vâlcea County,-78.0,-52.0,-50.0,-66.0,-36.0,14.0
2020-03-29,Rwanda,Total,-56.0,-57.0,-18.0,-75.0,-31.0,22.0
2020-03-29,Saudi Arabia,Total,-54.0,-24.0,-49.0,-75.0,-45.0,23.0
2020-03-29,Sweden,Total,-24.0,-10.0,43.0,-36.0,-18.0,5.0
2020-03-29,Sweden,Blekinge County,-6.0,-5.0,26.0,-23.0,-18.0,9.0
2020-03-29,Sweden,Dalarna County,-34.0,-15.0,1.0,-30.0,-17.0,5.0
2020-03-29,Sweden,Gavleborg County,-27.0,-10.0,10.0,-27.0,-14.0,5.0
2020-03-29,Sweden,Gotland County,-12.0,-6.0,,-45.0,-10.0,7.0
2020-03-29,Sweden,Halland County,-13.0,-7.0,74.0,-25.0,-14.0,5.0
2020-03-29,Sweden,Jamtland County,-41.0,-25.0,3.0,-46.0,-16.0,8.0
2020-03-29,Sweden,Jonkoping County,-24.0,-7.0,30.0,-29.0,-23.0,6.0
2020-03-29,Sweden,Kalmar County,-11.0,-5.0,21.0,-27.0,-13.0,5.0
2020-03-29,Sweden,Kronoberg County,-19.0,-6.0,-51.0,-35.0,-17.0,8.0
2020-03-29,Sweden,Norrbotten County,-30.0,-14.0,60.0,-38.0,-15.0,2.0
2020-03-29,Sweden,Skåne County,-23.0,-8.0,23.0,-43.0,-16.0,6.0
2020-03-29,Sweden,Stockholm County,-31.0,-14.0,24.0,-45.0,-21.0,7.0
2020-03-29,Sweden,Södermanland County,-18.0,-7.0,46.0,-41.0,-19.0,5.0
2020-03-29,Sweden,Uppsala County,-27.0,-9.0,35.0,-36.0,-18.0,7.0
2020-03-29,Sweden,Varmland County,-28.0,-11.0,0.0,-25.0,-13.0,5.0
2020-03-29,Sweden,Västerbotten County,-27.0,-10.0,34.0,-32.0,-18.0,3.0
2020-03-29,Sweden,Västernorrland County,-26.0,-9.0,-14.0,-26.0,-17.0,4.0
2020-03-29,Sweden,Västmanland County,-18.0,-7.0,-25.0,-32.0,-17.0,5.0
2020-03-29,Sweden,Västra Götaland County,-24.0,-9.0,38.0,-34.0,-18.0,6.0
2020-03-29,Sweden,Örebro County,-18.0,-7.0,59.0,-28.0,-18.0,5.0
2020-03-29,Sweden,Östergötland County,-18.0,-12.0,60.0,-33.0,-17.0,5.0
2020-03-29,Singapore,Total,-28.0,-6.0,-12.0,-40.0,-15.0,15.0
2020-03-29,Slovenia,Total,-88.0,-92.0,-43.0,-54.0,-45.0,13.0
2020-03-29,Slovenia,Administrative unit Maribor,-90.0,-95.0,-53.0,-69.0,-45.0,27.0
2020-03-29,Slovenia,Ajdovščina,-86.0,-41.0,,-65.0,-56.0,
2020-03-29,Slovenia,Brežice,-91.0,-55.0,,,-57.0,
2020-03-29,Slovenia,Celje,-88.0,-94.0,-58.0,-52.0,-39.0,11.0
2020-03-29,Slovenia,Cerknica,-83.0,,,,-53.0,
2020-03-29,Slovenia,Domžale,-89.0,-89.0,,-55.0,-39.0,22.0
2020-03-29,Slovenia,Dravograd,-70.0,,,,-45.0,
2020-03-29,Slovenia,Gornja Radgona,-88.0,-33.0,,,-48.0,
2020-03-29,Slovenia,Grosuplje,-90.0,-43.0,,,-38.0,2.0
2020-03-29,Slovenia,Idrija,-66.0,-45.0,,,-55.0,
2020-03-29,Slovenia,Ilirska Bistrica,-80.0,,,,-55.0,
2020-03-29,Slovenia,Izola,-84.0,-33.0,,,-63.0,
2020-03-29,Slovenia,Jesenice,-90.0,-53.0,-67.0,-61.0,-53.0,
2020-03-29,Slovenia,Kamnik,-95.0,-47.0,,,-39.0,2.0
2020-03-29,Slovenia,Koper,-92.0,-85.0,-63.0,-73.0,-47.0,13.0
2020-03-29,Slovenia,Kočevje,-73.0,-51.0,,,-52.0,
2020-03-29,Slovenia,Kranj,-90.0,-91.0,,-75.0,-52.0,30.0
2020-03-29,Slovenia,Krško,-71.0,-54.0,,,-36.0,
2020-03-29,Slovenia,Laško,-80.0,-51.0,,,-53.0,
2020-03-29,Slovenia,Lenart,-89.0,-41.0,,,-51.0,
2020-03-29,Slovenia,Lendava,-78.0,-55.0,,,-48.0,
2020-03-29,Slovenia,Litija,-77.0,-35.0,,,-53.0,
2020-03-29,Slovenia,Ljubljana,-87.0,-91.0,-51.0,-58.0,-44.0,15.0
2020-03-29,Slovenia,Ljutomer,-88.0,-48.0,,,-52.0,
2020-03-29,Slovenia,Logatec,-88.0,-47.0,,-81.0,-53.0,
2020-03-29,Slovenia,Metlika,,,,,-58.0,
2020-03-29,Slovenia,Mozirje,-80.0,-45.0,,,-53.0,
2020-03-29,Slovenia,Municipality of Hrastnik,,,,,-53.0,
2020-03-29,Slovenia,Murska Sobota,-90.0,-39.0,,-44.0,-50.0,1.0
2020-03-29,Slovenia,Nova Gorica,-89.0,-49.0,,-60.0,-52.0,2.0
2020-03-29,Slovenia,Novo Mesto,-90.0,-45.0,,,-37.0,19.0
2020-03-29,Slovenia,Ormož,-61.0,-50.0,,,-59.0,
2020-03-29,Slovenia,Pesnica,-83.0,,,,-55.0,
2020-03-29,Slovenia,Piran,-90.0,-81.0,-53.0,,-61.0,
2020-03-29,Slovenia,Postojna,-73.0,-46.0,,-51.0,-51.0,
2020-03-29,Slovenia,Ptuj,-95.0,-92.0,,-61.0,-37.0,18.0
2020-03-29,Slovenia,Radlje ob Dravi,-81.0,-45.0,,,-49.0,
2020-03-29,Slovenia,Radovljica,-94.0,-50.0,-62.0,-61.0,-61.0,
2020-03-29,Slovenia,Ravne na Koroškem,-76.0,-41.0,,,-30.0,
2020-03-29,Slovenia,Ribnica,,,,,-52.0,
2020-03-29,Slovenia,Ruše,-78.0,,,,-52.0,
2020-03-29,Slovenia,Sevnica,-85.0,-40.0,,,-51.0,
2020-03-29,Slovenia,Sežana,-95.0,-57.0,,,-44.0,
2020-03-29,Slovenia,Slovenj Gradec,-86.0,-57.0,,,-58.0,
2020-03-29,Slovenia,Slovenska Bistrica,-100.0,-49.0,,,-36.0,
2020-03-29,Slovenia,Slovenske Konjice,-91.0,-36.0,,,-48.0,
2020-03-29,Slovenia,Tolmin,-68.0,-49.0,,,-54.0,
2020-03-29,Slovenia,Trbovlje,-86.0,-41.0,,,-50.0,
2020-03-29,Slovenia,Trebnje,-92.0,-49.0,,,-57.0,
2020-03-29,Slovenia,Tržič,-84.0,-44.0,,,-54.0,
2020-03-29,Slovenia,Velenje,-93.0,-58.0,,-59.0,-47.0,0.0
2020-03-29,Slovenia,Vrhnika,-88.0,-42.0,,,-50.0,
2020-03-29,Slovenia,Zagorje ob Savi,-76.0,-45.0,,,-59.0,
2020-03-29,Slovenia,Črnomelj,-70.0,-47.0,,,-47.0,
2020-03-29,Slovenia,Šentjur,-74.0,-44.0,,,-54.0,
2020-03-29,Slovenia,Škofja Loka,-90.0,-43.0,,-63.0,-64.0,1.0
2020-03-29,Slovenia,Šmarje pri Jelšah,-82.0,-60.0,2.0,,-58.0,
2020-03-29,Slovenia,Žalec,-100.0,-42.0,,,-41.0,0.0
2020-03-29,Slovakia,Total,-82.0,-89.0,-9.0,-61.0,-38.0,10.0
2020-03-29,Slovakia,Banská Bystrica Region,-81.0,-88.0,5.0,-59.0,-36.0,9.0
2020-03-29,Slovakia,Bratislava Region,-83.0,-91.0,-3.0,-64.0,-40.0,12.0
2020-03-29,Slovakia,Košice Region,-81.0,-90.0,67.0,-60.0,-34.0,9.0
2020-03-29,Slovakia,Nitra Region,-81.0,-90.0,29.0,-58.0,-36.0,9.0
2020-03-29,Slovakia,Prešov Region,-82.0,-90.0,-55.0,-71.0,-41.0,10.0
2020-03-29,Slovakia,Trenčín Region,-78.0,-88.0,3.0,-57.0,-40.0,9.0
2020-03-29,Slovakia,Trnava Region,-81.0,-89.0,45.0,-62.0,-38.0,10.0
2020-03-29,Slovakia,Žilina Region,-83.0,-88.0,-25.0,-68.0,-41.0,10.0
2020-03-29,Senegal,Total,-44.0,-31.0,-28.0,-50.0,-10.0,12.0
2020-03-29,El Salvador,Total,-81.0,-62.0,-72.0,-73.0,-50.0,23.0
2020-03-29,Togo,Total,-37.0,-25.0,-21.0,-41.0,-9.0,16.0
2020-03-29,Thailand,Total,-55.0,-27.0,-54.0,-61.0,-21.0,16.0
2020-03-29,Tajikistan,Total,-8.0,-8.0,4.0,-17.0,10.0,-3.0
2020-03-29,Turkey,Total,-75.0,-39.0,-58.0,-71.0,-45.0,17.0
2020-03-29,Trinidad and Tobago,Total,-29.0,10.0,-40.0,-70.0,-17.0,9.0
2020-03-29,Taiwan,Total,-9.0,3.0,17.0,-24.0,-1.0,4.0
2020-03-29,Tanzania,Total,-16.0,-8.0,-7.0,-11.0,-9.0,3.0
2020-03-29,Uganda,Total,-50.0,-36.0,-16.0,-59.0,-23.0,19.0
2020-03-29,United States of America,Total,-47.0,-22.0,-19.0,-51.0,-38.0,12.0
2020-03-29,United States of America,Alabama,-41.0,-13.0,19.0,-30.0,-32.0,9.0
2020-03-29,United States of America,Alaska,-48.0,-27.0,18.0,-55.0,-33.0,10.0
2020-03-29,United States of America,Arizona,-40.0,-17.0,-7.0,-41.0,-33.0,10.0
2020-03-29,United States of America,Arkansas,-29.0,-7.0,81.0,-22.0,-27.0,7.0
2020-03-29,United States of America,California,-50.0,-24.0,-38.0,-54.0,-39.0,15.0
2020-03-29,United States of America,Colorado,-51.0,-27.0,-12.0,-60.0,-40.0,13.0
2020-03-29,United States of America,Connecticut,-56.0,-32.0,-52.0,-64.0,-38.0,15.0
2020-03-29,United States of America,Delaware,-47.0,-28.0,-6.0,-57.0,-37.0,12.0
2020-03-29,United States of America,District of Columbia,-64.0,-30.0,-41.0,-68.0,-47.0,14.0
2020-03-29,United States of America,Florida,-50.0,-26.0,-48.0,-63.0,-41.0,13.0
2020-03-29,United States of America,Georgia,-42.0,-17.0,-2.0,-52.0,-37.0,11.0
2020-03-29,United States of America,Hawaii,-56.0,-36.0,-65.0,-72.0,-45.0,16.0
2020-03-29,United States of America,Idaho,-42.0,-18.0,25.0,-34.0,-38.0,10.0
2020-03-29,United States of America,Illinois,-53.0,-24.0,-29.0,-55.0,-39.0,13.0
2020-03-29,United States of America,Indiana,-48.0,-25.0,24.0,-34.0,-36.0,11.0
2020-03-29,United States of America,Iowa,-43.0,-10.0,41.0,-28.0,-29.0,10.0
2020-03-29,United States of America,Kansas,-36.0,-14.0,72.0,-20.0,-30.0,9.0
2020-03-29,United States of America,Kentucky,-37.0,-11.0,68.0,-34.0,-34.0,9.0
2020-03-29,United States of America,Louisiana,-45.0,-16.0,-18.0,-49.0,-35.0,11.0
2020-03-29,United States of America,Maine,-50.0,-22.0,-24.0,-56.0,-31.0,10.0
2020-03-29,United States of America,Maryland,-45.0,-25.0,29.0,-51.0,-39.0,13.0
2020-03-29,United States of America,Massachusetts,-59.0,-36.0,-56.0,-73.0,-42.0,16.0
2020-03-29,United States of America,Michigan,-58.0,-28.0,15.0,-55.0,-43.0,12.0
2020-03-29,United States of America,Minnesota,-58.0,-35.0,-16.0,-64.0,-38.0,14.0
2020-03-29,United States of America,Mississippi,-32.0,-7.0,27.0,-29.0,-30.0,9.0
2020-03-29,United States of America,Missouri,-38.0,-12.0,73.0,-34.0,-32.0,9.0
2020-03-29,United States of America,Montana,-51.0,-25.0,28.0,-37.0,-37.0,10.0
2020-03-29,United States of America,Nebraska,-34.0,-9.0,109.0,-18.0,-24.0,8.0
2020-03-29,United States of America,Nevada,-47.0,-23.0,-38.0,-62.0,-52.0,14.0
2020-03-29,United States of America,New Hampshire,-58.0,-35.0,-63.0,-63.0,-38.0,13.0
2020-03-29,United States of America,New Jersey,-59.0,-33.0,-36.0,-70.0,-44.0,16.0
2020-03-29,United States of America,New Mexico,-44.0,-18.0,-12.0,-31.0,-34.0,11.0
2020-03-29,United States of America,New York,-62.0,-32.0,-47.0,-68.0,-46.0,16.0
2020-03-29,United States of America,North Carolina,-40.0,-15.0,13.0,-51.0,-35.0,10.0
2020-03-29,United States of America,North Dakota,-44.0,-13.0,73.0,-36.0,-24.0,9.0
2020-03-29,United States of America,Ohio,-43.0,-19.0,117.0,-33.0,-35.0,10.0
2020-03-29,United States of America,Oklahoma,-36.0,-12.0,29.0,-23.0,-32.0,9.0
2020-03-29,United States of America,Oregon,-51.0,-25.0,-22.0,-47.0,-38.0,12.0
2020-03-29,United States of America,Pennsylvania,-50.0,-27.0,7.0,-52.0,-38.0,12.0
2020-03-29,United States of America,Rhode Island,-55.0,-30.0,-50.0,-67.0,-37.0,14.0
2020-03-29,United States of America,South Carolina,-38.0,-11.0,-4.0,-34.0,-34.0,9.0
2020-03-29,United States of America,South Dakota,-35.0,-3.0,126.0,-31.0,-25.0,8.0
2020-03-29,United States of America,Tennessee,-35.0,-9.0,35.0,-35.0,-34.0,8.0
2020-03-29,United States of America,Texas,-45.0,-23.0,-27.0,-47.0,-36.0,13.0
2020-03-29,United States of America,Utah,-41.0,-14.0,26.0,-44.0,-40.0,10.0
2020-03-29,United States of America,Vermont,-62.0,-42.0,-55.0,-71.0,-43.0,13.0
2020-03-29,United States of America,Virginia,-39.0,-16.0,46.0,-50.0,-36.0,11.0
2020-03-29,United States of America,Washington,-48.0,-26.0,-11.0,-56.0,-41.0,13.0
2020-03-29,United States of America,West Virginia,-38.0,-16.0,52.0,-31.0,-33.0,8.0
2020-03-29,United States of America,Wisconsin,-55.0,-30.0,-12.0,-50.0,-34.0,13.0
2020-03-29,United States of America,Wyoming,-37.0,-13.0,29.0,-14.0,-29.0,8.0
2020-03-29,Uruguay,Total,-75.0,-45.0,-79.0,-71.0,-35.0,22.0
2020-03-29,Uruguay,Artigas Department,-60.0,-45.0,-71.0,-77.0,-24.0,-3.0
2020-03-29,Uruguay,Canelones Department,-74.0,-49.0,-77.0,-75.0,-31.0,20.0
2020-03-29,Uruguay,Cerro Largo Department,-74.0,-43.0,-76.0,-73.0,-28.0,13.0
2020-03-29,Uruguay,Colonia Department,-78.0,-51.0,-84.0,-90.0,-38.0,21.0
2020-03-29,Uruguay,Durazno Department,-68.0,-39.0,-68.0,-79.0,-21.0,-2.0
2020-03-29,Uruguay,Flores Department,-83.0,-38.0,-72.0,,-20.0,
2020-03-29,Uruguay,Florida Department,-63.0,-37.0,-78.0,-70.0,-23.0,13.0
2020-03-29,Uruguay,Lavalleja Department,-53.0,-35.0,-76.0,-69.0,-22.0,-2.0
2020-03-29,Uruguay,Maldonado Department,-87.0,-65.0,-88.0,-86.0,-56.0,24.0
2020-03-29,Uruguay,Montevideo Department,-73.0,-37.0,-72.0,-58.0,-37.0,23.0
2020-03-29,Uruguay,Paysandú Department,-68.0,-22.0,-75.0,-78.0,-23.0,18.0
2020-03-29,Uruguay,Rivera Department,-71.0,-33.0,-76.0,-67.0,-33.0,12.0
2020-03-29,Uruguay,Rocha Department,-89.0,-75.0,-89.0,-90.0,-41.0,9.0
2020-03-29,Uruguay,Río Negro Department,-72.0,-49.0,-82.0,-64.0,-27.0,-3.0
2020-03-29,Uruguay,Salto Department,-71.0,-49.0,-74.0,-68.0,-30.0,17.0
2020-03-29,Uruguay,San José Department,-60.0,-40.0,-78.0,-61.0,-23.0,19.0
2020-03-29,Uruguay,Soriano Department,-67.0,-52.0,-78.0,,-28.0,13.0
2020-03-29,Uruguay,Tacuarembó Department,-67.0,-43.0,-77.0,-76.0,-25.0,15.0
2020-03-29,Uruguay,Treinta y Tres Department,-60.0,-24.0,-75.0,-55.0,-20.0,
2020-03-29,Venezuela,Total,-62.0,-44.0,-57.0,-62.0,-25.0,16.0
2020-03-29,Viet Nam,Total,-52.0,-29.0,-33.0,-49.0,-20.0,16.0
2020-03-29,Yemen,Total,-8.0,-1.0,-9.0,-9.0,-5.0,5.0
2020-03-29,South Africa,Total,-79.0,-60.0,-55.0,-80.0,-49.0,24.0
2020-03-29,Zambia,Total,-21.0,-8.0,-6.0,-24.0,0.0,10.0
2020-03-29,Zimbabwe,Total,-2.0,24.0,-4.0,-6.0,14.0,13.0
